pidp,z,fixedEffect
748946583,-.073470742,-.0378160806038404
748959010,-.30327946,-.0377449323524118
748986162,-.072504066,-.0036403050803068
748990779,-.0098514101,.0580205581455909
749049263,-.14232412,-.0457420428185201
749051975,-.4947041,-.0278077516141404
749058775,-.52667642,-.0144994558402946
749102971,.43256301,.0742665268205811
749162980,.028096963,-.009169571863964
749162980,.35763383,-.009169571863964
749182539,-.69032395,.0713838111277322
749211206,-.47631863,-.0065266016467622
749244656,-.41869918,-.0356330097602587
749264934,1.3118107,.0051281362115576
749315147,.55436486,-.0336349976964179
749434938,.47899762,-.0079202332650248
749441774,.25133583,.0098121637778974
749475742,.46210888,-.0010355855834455
749475818,.46351039,.04174158312327
749482540,.15386403,-.0082094357816723
749503020,.32668409,-.002664381459004
749509734,-.3786639,-.0195555981301524
749516566,.32510993,.0455057942328636
749530130,.59102923,.0130107560356018
749530138,.5413745,.0018192267047179
749543766,-.65242559,-.1674652650805548
749591452,.60711712,-.1292055310070271
749598162,-.63793814,-.0313886225125789
749713730,.25161424,.036471725252356
749748979,.14534056,.039813776198457
749761364,.18785624,.0064016332876201
749775568,-.43012202,-.0551106461838274
749931416,-.29886076,.0070541280080179
749938172,.67874086,.0219008228277438
750012962,-.18587023,-.0583317127929208
750040204,-.43075418,-.0364859253608415
750060528,.62449282,.0340688574754995
750125015,.23319814,.0544066012954969
750162528,.7369765,.0018429954014084
750172623,-.047295131,-.0496199727592928
750189772,.06364613,.000434440629238
750203328,.21275105,.0215346643803678
750210174,.0036274132,.2767528050613073
750223724,.54849452,-.0111676823328992
750223724,.54320228,-.0111676823328992
750237368,-.17535184,-.0100295863934376
750244208,-.1635868,.0219383532906989
750271382,.10825559,-.0001780074836222
750407330,.084153324,-.0058116629597452
750427858,.44554549,-.0182626927115935
750461738,-.061154902,.0131671152737651
750468562,-.16869523,.0084218276716092
750536616,.0024813856,-.0197068902304614
750631724,-.1771099,.0024941540069082
750652176,.72809672,.0192199154350417
750662899,-.39808133,-.0424286049347232
750672524,-.069731951,.0183055401286428
750679380,.32799706,.0064432751420086
750686174,.28394815,.0027352142875523
750699808,-.593104,.0118179291822326
750739051,.11445396,-.0004014351175792
750743135,.66892046,-.0051636931554523
750774610,.20169961,.0142374587917513
750794934,.34146848,.0035195065362214
750794934,.049923386,.0035195065362214
750835722,.073466465,-.1405753521753721
750849482,.40716001,.0325545437113189
750917462,.31520367,-.0306651994634348
750924180,3.2984533,.0772081417219222
750985322,.18744764,.0123400050026842
751039966,.48328188,.0120626278927947
751053376,.6641677,.0279828880937375
751053404,-.50384086,-.0192640282084074
751094130,.80439413,.0178334901475699
751168972,.24443918,.0110970838041604
751359332,.55110812,.0279433481099573
751407052,.11303682,-.0425113782858645
751481732,.90237153,.0447815145410119
751508940,.93211591,-.0051625241760492
751542922,.41429228,.0533039016851573
751549802,-.66505212,.0189602163924025
751570134,1.1130714,.2641243454951757
751570242,.41023922,-.0241899197892735
751590576,.21659522,.043281660283931
751590602,-.085822634,-.0660815471419682
751821766,-.027581312,.1263527750777891
751835378,.79310739,-.0084956108735534
751855762,.25357646,-.0044609776597463
751855808,.026162891,-.0847304523527879
751855862,-.015376983,.0215803643650236
751924404,-.72572905,-.0970336153630246
751978164,-.25862035,.014641424191439
752012134,.45928675,.044207586828424
752025736,.16670863,.0013953599828414
752046206,.28231233,.0052851846341381
752066574,-.27248982,-.0665164257097506
752202572,1.0884538,.0447124605536736
752297818,.1387759,.017296883070046
752338530,-.50150776,-.0695912315374949
752365736,.2855314,.0188692315251134
752426924,.67082542,.0646738149721245
752481368,-.017425172,.1053667899482933
752528888,-1.5524925,.0051396125800579
752576658,1.8205274,.0498836060613216
752692164,-.35425705,-.0435000306249193
752766932,.90632099,.0131028702698382
752794134,-.74704778,-.0396358081974357
752835010,.44471517,.0212031008028332
752936922,.13733326,.0109854425674856
752943802,.13552086,-.3195200482581187
753113762,.40457582,.0833150106079229
753127380,-.32419425,.0048081673150834
753154574,-.21912771,.0205838447742231
753215812,-.4337914,-.0876517728263841
753236122,.50533134,.0887210099447063
753249768,.08694496,-.084610635505999
753263324,1.1484569,.0568218712761266
753297336,-.34495395,-.0021390964397087
753310936,-.038033292,-.0016346842867223
753399414,.33067605,-.0212078175123372
753406172,.27877143,.0531583965795212
753406172,.29825893,.0531583965795212
753460562,-.5331431,-.0208440247699132
753460572,.31953621,-.1404308242006034
753460606,-.15731418,.0593424345002846
753474180,.21946748,-.0023068928479282
753474180,.14322071,-.0023068928479282
753542122,.58682352,-.1405743574385124
753548938,-.0035279179,.0201450966104309
753562582,2.1719673,.0408640905621091
753582924,-.37593639,.032657207163269
753582964,-.37593639,.032657207163269
753678162,-.02323124,-.100307306351368
753684898,1.360831,.0145949019598731
753936570,-.13277292,-.1554884558719611
754024924,1.4367886,.0903921402813643
754106610,-.0011732359,.0429297926343281
754140620,-.37567306,-.0040934378299055
754174526,.60423672,.3164646348777722
754174566,.60423672,.3164646348777722
754243172,-.57796043,-.0332561869257825
754256242,-.085646078,-.0018479270446683
754262962,.40439722,.0270974818356911
754317340,.63040817,.0028649460646286
754344536,-.45528686,-.0204994917655225
754473734,.23374568,.0149728293246353
754514490,.037306756,-.0295957681618313
754541736,1.3593001,.1090287464173338
754541770,.74571252,.0403497817392626
754548612,.016075125,-.035506821473823
754868134,.60772848,.0048011065166409
754874942,-2.0014639,-.0045529322788236
754881808,-.12097155,.0819796564504981
754902370,-.025802827,-.1036156741917398
754936168,.26577863,-.0196172352365199
754990578,.28279731,.0061214848097952
755038174,-.08252871,-.0000846107151823
755161326,-.34052566,-.0380655980522119
755201682,-.19142568,-.0619341015010653
755201682,-.23787294,-.0619341015010653
755214924,-.35083982,-.1360817678119428
755228526,-3.4200158,-.0333629417285941
755323732,-.13426904,-.0431039750215471
755357742,.88544863,-.014239847917575
755425726,.85122067,.0514997452775095
755514178,.14495745,.0337721295991076
755520978,-1.030009,-.0658000515739187
755534536,.26342371,.0094692255522462
755554930,.33643797,-.0073324281320994
755588898,-.21405689,-.0235503659701822
755595780,.41040319,.0068898207285288
755623126,-.63823855,.0032190564518791
755629722,.401858,-.0827965559327535
755643366,.69151515,-.0114755578098378
755650206,-1.0987867,.062058163836058
755670562,-1.1152663,.019866568637185
755670562,-.74987262,.019866568637185
755684168,-.012280849,.0412020035217639
755718178,.35520455,.036811698715558
755752122,.29895228,-.0008570618766607
755786766,-1.1272349,-.038841009360004
755786806,-1.2377069,-.0387005352550997
755792974,.25383466,-.0019078869733796
755901762,-.6724751,.0816655628216269
755983372,-.34152263,-.00061419420641
756262164,.63507724,.0137662070777561
756262170,.35999957,-.0208893576365161
756289492,.38284487,-.1698324734789912
756330122,-.011735371,.021752433318872
756404936,.52142549,.0059354189756725
756595368,.019957807,-.0446609088082958
756595368,-.029055361,-.0446609088082958
756615732,.73012102,.0278966620552222
756629324,.43374604,.056667780831489
756670162,1.1328446,-.0080552252658025
756738162,.7384755,.009881505348909
756813014,.46020269,.0078142278500674
756867368,-.068167709,-.0116222668194453
756921764,.25308555,.0096304639286626
756982964,-.19159631,.0771533403227521
756996534,.2910825,.0209480478198732
757003334,.51581258,-.1065721575462342
757010168,.069914237,-.0041253625572249
757044124,-.27098507,-.0341743218541784
757064572,.49501961,.0372972512814511
757078168,.38546708,.0555632228992365
757098568,.22787613,-.0403468146016068
757146174,-.42452335,-.0246944981692541
757186930,1.0232457,-.0031669257583999
757275334,.69142604,.0146395020024027
757295724,.75075138,.0599270117196759
757322930,.089879774,.0040101342831962
757397768,-.38238829,.0450184095545806
757479370,-.090847641,.0045516450446219
757513328,.39068145,-.025191759294341
757581324,.24773455,-.0063670763352111
757812528,.63279921,-.017573174513205
757819452,.090244524,.0073731952641803
758383768,-.069067381,-.0163033090062579
758397408,.21756178,-.0417638390704891
758424568,.88633078,.0105594831385517
758594646,.22986029,-.0157733334575362
758656406,-.42612213,-.0021590477768744
758839368,.58472472,-.0487341931101095
758846206,-.17395718,.004887512818791
758921608,-.081987806,.0041771101178704
759002566,.97154516,.0971019833206989
759091046,-1.0044326,-.1084984769775573
759158928,.07454171,.0261149381452617
759172524,-.076286644,.0167562596492439
759784524,-.12922139,-.0069808968854541
760600526,-.78140664,-.0382384622021984
760763726,.26121071,.0182086267515533
761008524,-.16441961,.0032322057595712
761130966,.31861711,-.1111265189930715
761518524,.34485397,-.0432070783344747
761566124,.049931917,-.0677256284830268
761668164,.69719762,.0535350662675793
761763324,1.1054393,-.0502010237612733
761770124,.54642153,.0823260187079638
761817764,.054922566,-.0172038135436509
761858604,-.63969469,-.0264512409360594
782163322,-.20373659,.0200249104755165
783638962,-.34578097,.0076361523917726
783856642,-.14707021,.0036814199283696
784210162,-.3963919,.0011687442270231
784216922,.12970479,.0559918440796313
784346122,.60232866,.0008761826995033
784448122,-.29088554,-.0813082286034838
784618162,.0149897,-.1015164592245459
784883362,-.014073781,.0008142565601981
785054042,.32546878,.0081099680078537
785835362,.27178556,-.0321091772384587
816046259,.11465763,.014471718670951
816088566,-.24914619,-.0589665293353895
816102122,.42917305,-.0829977424870359
816132623,.24834791,-.0094438690966408
816190578,.5971815,.0102275384475983
816194495,.27631438,-.0143929184883567
816301943,.49166331,.0303482579030057
816306126,.48322704,.039797579931164
816357699,.15188789,.0152903950212648
816425015,.42173365,.0474726014020047
816440655,-1.5931603,-.042672000061451
816442015,.02572161,.0286668539378883
816476140,-2.1867695,.0290779078766473
816541295,.21463551,.0135991867977419
816561015,.12380936,.0093115762588102
816658259,.7308476,.0158048304623016
816663695,.67164916,.1269959829313511
816691575,-.31965706,.0124284292382117
816700540,.81441456,.0027781456709827
816714124,-.13820052,.0149398316944698
816742002,.1916378,.0393604307462879
816761772,.27732623,-.0156947162714173
816763655,.66422629,-.0156855410397525
816816128,.24871205,.0191264428946794
816822974,.17689171,-.1072274380053663
816865655,.5543834,-.0096786934935135
816869759,.062463995,-.0375888794563115
816906459,.85132444,.071369088502474
816946575,.1616914,-.0005293034367447
816952180,.19941226,.0010512857048654
816999619,-.42989427,.0323115455098308
817020222,.052616563,.0147388024201848
817026982,-.022020139,.0141126540008864
817034299,.55147558,.008663407242792
817034303,.55147558,.008663407242792
817045855,.70119816,.0618914981989695
817123379,.23199672,.0216064623014995
817148535,-.065660134,.0737278039193502
817150575,.60241503,.0878365920154227
817190248,.439309,-.0178997921630666
817190248,.55762261,-.0178997921630666
817197016,-.056426361,-.0033210645332987
817228791,-.22851034,-.0925255306016464
817236255,.70619065,.0443103952735626
817238404,.27148029,-.0701962483185447
817256655,.068457946,-.018002865889052
817278562,.13574162,-.0038471802282622
817313775,.61504364,.0256411784910527
817339774,.58742785,.0332485244568477
817339806,-.25526416,-.0377510442459123
817353412,-.19438833,-.0634957773574444
817407772,-.018319543,-.0531821458872115
817428764,-.55921215,-.0078893818570802
817462130,.80179703,.0029285195490915
817469002,.76088715,-.0008949102061219
817489368,.22435263,.005432822794383
817536968,.019823626,-.0407950261641287
817557364,.093999572,.027103298813016
817564182,.12028126,-.0070586211739397
817577740,.69618571,-.0016817152913189
817598142,.7007876,-.0050214372989657
817598174,.56587708,.0311772208481648
817679738,.10522775,-.0016186393106139
817726555,-.72328073,.1460389417701579
817740980,.74679494,.0607566458478874
817795380,-.034881286,.0093035128764785
817808938,.47893435,.0684028048094724
817842926,.18616521,-.02426792564258
817850406,.0091269156,.0548741139200355
817856536,.73002732,.1620260827454123
817904122,.27504992,.0374518596181885
817904166,.41151798,-.1890952305087687
817917862,-.16080971,.006573708651973
817951764,.25938591,.0453089003909199
817958526,.10376603,-.0362780969663491
817958608,.72975928,-.0094189362622449
817972804,-.18019766,-.0903294134463136
817985724,.91142648,-.1884628740945722
817992423,-.34592053,-.0688771630272704
817999899,.23420431,.0196812693458468
818006015,.026614238,.0164818176455992
818019802,-.027892787,.0137493212402938
818026566,-.30972576,-.0083148421415133
818046936,.63618875,.0335166529138135
818074122,-.082635969,-.0195222762513127
818148966,-.040945671,-.0902215221504709
818176122,-.087760411,-.0824223647677593
818196526,.62261915,.060925968987507
818210142,.062541157,-.0911596883032841
818210220,.42591408,.0359480939887416
818217016,.10654201,.0273119503253262
818244222,.24499957,-.0388249569876293
818257780,.43664569,.0043158322262366
818298602,.4374305,.0191128991513554
818427816,-1.1083869,.0779698181274616
818448214,-.25465721,-.0276362928767676
818468562,.33937028,.0498351180584828
818495726,.29919881,.0864594684679698
818522966,-.23496909,-.0760689468124915
818658147,.12400097,-.0217816322408943
818747336,.4237079,.0001495820101151
818747338,.52890086,.0256070730608003
818747370,.28733358,.0143742130328439
818774534,.52635932,.0126600601041814
818924126,-.14979725,.0050971059425648
818944572,.14749126,-.0877019386143394
818944572,.24402836,-.0877019386143394
818971734,.64223146,.1128753866877542
818971734,.34949532,.1128753866877542
818985336,.88586897,.1181818180318855
818992122,.31393105,-.0546781213564471
819019382,.50287724,.0122518545795415
819039728,.77472866,.1049112921334267
819053372,1.181958,-.0027486333290246
819054006,-.84761238,.0223571419511181
819060174,-.4356209,.020277100621042
819128216,-.30345371,.0281084817627697
819230140,.43815312,.0006371241656241
819291328,.43217984,-.0645427708545588
819298218,.3284893,.012952748517088
819311764,.93277502,.0028566510386609
819339088,-.51798409,.0014198938320513
819379726,.56130648,-.0015038828314474
819393328,1.045889,.0265820319799355
819420536,.82771438,.0287820584845436
819468246,-.64797211,.0258969497119193
819508980,.34825817,-.0045199317787608
819570180,.7389856,.0057626853075138
819651728,.22801331,.054935826046477
819672166,-.3929967,.1337678992520058
819685772,-.3857117,-.0113582618508715
819706168,.38561496,-.0084215346641429
819706168,.29126251,-.0084215346641429
819787762,.25745553,.0640558948936964
819801326,-.076963171,-.0158292254197201
819848930,-.24150546,-.0466749777033953
819848974,.023163443,.0337185865598847
819849092,-.3396357,-.0133092727178872
819849572,-.074014969,.0278385467680994
819916966,-.28591937,-.0016027977880308
819917054,-.79506361,-.0074506149461691
819980256,-.53140587,-.0485623964294693
820107444,-.29556412,-.0137839285601764
820114294,.21329816,-.0379931339343104
820127762,.080500342,.0449635404192503
820175414,.57610226,.0243136939706803
820195740,.4282926,.0107329562005349
820277366,.40112224,.0318635146850628
820318124,.28300342,-.0207929694068955
820392934,.91093838,.022163862091445
820420300,.033077244,-.0145070485202118
820426970,.61726904,.0584467507314927
820474526,.10267801,-.0051938755670934
820488138,.18021524,.0089076739026653
820501768,.63783389,.0326322995609757
820508582,.15583378,.0082608230394943
820624182,.48838192,-.0100592724989759
820780566,.34318772,.0469498824431405
820821330,.25450817,-.0562777204597233
820841740,.26237524,.0249681564991584
820862180,.21965045,-.0016958791061454
820868926,-.35445622,-.0096757659550517
820882856,.21206717,.0161698133728059
820889616,-.0558451,-.0019248740983158
821011724,.31177858,-.0486597217018204
821038898,.81728661,-.008341176223049
821039016,-.46636823,-.0648662874145704
821045856,-.26873949,-.0263873855309886
821100256,-.24378532,-.0322804606775804
821229324,-.35306063,-.0326672523499527
821256722,-.5777595,-.0178973398236241
821310976,-.70508128,-.0169910288265019
821344936,.4638083,.0060935608734374
821467362,-.12093638,.0280572316382342
821467376,-.1000094,.0008595424677198
821474170,.84023774,.0496361648166892
821494522,.12580214,-.1574124527231955
821528532,.029950267,.0013486980809063
821589854,.12560819,-.0426420923058758
821712246,-.04172311,.0092083064312033
821780126,.44518659,.0097600684349244
821793766,.47294718,.0736321529550998
821861854,-.72788477,.1043849669302731
821895722,1.0042565,.0457618645874763
821922966,.77968949,.0252758881141542
821956926,.24022625,-.0513343502295445
822011382,.13980556,-.0091290465467218
822086168,.27881974,.0422885628250311
822154180,-.18496795,.0037394198215104
822256176,-.23909225,.0097669762940798
822324178,-.55688852,-.0053384300193516
822344492,.98890847,.0516982685571381
822467004,.21792972,.014581985689276
822494170,.53081393,.024227500020119
822582524,.44674867,-.0067441918388597
822582542,-2.574826,.0109837680177875
822602930,.31192482,-.02603601566346
822609724,.36096188,.0220679585708542
822630164,.4949064,.0159138817218958
822630164,.94737136,.0159138817218958
822636942,.42938957,.0118084845190888
822718614,.14966358,.017945641783974
822725342,.49381116,.0003698857092759
822779804,.417,.0045666268905234
822840962,.43051845,.0346607226985334
822847780,.55061573,.0195434208552623
822854568,.54062426,-.00806177011851
822854608,.54062426,-.00806177011851
823010938,1.1278307,.0401529549953018
823058528,.65049732,.0358587568201153
823065330,.36127061,.0173928761865114
823255820,-.031525869,.0056478818317369
823371328,-.61896914,-.033996431741885
823405422,.5079304,.0069247537235731
823432524,.67129183,.0192413346703143
823446128,.38987172,.0027454782492792
823514256,.28109023,.024368546270665
823704726,.11716881,-.0693293420911074
823786242,-.10156216,.0025001979724392
823799722,1.5288655,.2430086516527014
823813362,-.38741359,-.0109911312650203
823827018,-.3656427,.0093527663156563
823896328,.099993192,.0123681032870186
824071778,-.034050789,.0174094041252947
824146604,-.21713741,-.0313871540903414
824173852,.62841463,-.0075951536223065
824221372,.46382487,.0019245901071473
824221404,-.39613453,-.0241450312261779
824289404,-.83676487,.0385742218679596
824289404,-.58599889,.0385742218679596
824418534,.74197567,.0218525104749642
824486524,-.19544613,-.0697494993714104
824568172,.2339644,.0792835251483141
824574964,.24205805,-.0613834904392966
824758532,.50008631,.0121120170840125
824772124,1.1991498,-.0529128811330155
824785816,-1.0141256,.0971067083930554
824792562,-.40823823,-.0546975413669002
824806130,.35098884,-.0094662098323452
824894572,-.39244491,.0018392296098757
825180170,-.22756064,.1923160711036593
825324370,-.16547437,-.0039607753259877
825411324,.27683663,.029523015802844
825425050,-.56120789,.0099518420824527
825479374,.10860768,-.0094215385235969
825513334,.60569578,.0746286491615054
825533772,.72818351,-.023794362482324
825629010,.67038184,.0378790579124983
825792128,.61214411,.1006900518524646
825839808,.015461494,.0266077651228271
825854008,.2497898,.0098488800178865
825949212,-.30494934,-.0770531926833756
826023370,.029210309,.0539797951515587
826234168,-.21794808,-.1478054673858079
826316444,.083851978,-.2502049446056593
826574170,-.41878164,.1176465514299273
826859764,.2797569,.0229085892256927
827179408,.62769347,-.0591760000693881
827282004,.20278226,-.0395337537154581
827369844,-.61037809,-.0355275456933522
827485324,.20180373,-.009925812921088
827587366,.68864137,.0307174708495839
827600924,-.35168111,.0002704063074645
827668886,.45512193,-.0294571397532492
827886528,-.93381345,-.0278290915584182
827974926,.27280039,.0593287171666073
828022526,.16536243,.0292013452481482
828022566,.16536243,.0292013452481482
828022606,.16536243,.0292013452481482
828029324,.44180864,.0037306902130144
828083766,-.15111947,-.0426120413497661
828484884,-.43764657,.0276810435185264
828676004,.20071247,-.0126181094465501
829096924,.85053492,.1493365739406946
829246484,-.37301043,-.146918480486764
829301046,.30315673,.0763032613338667
829471044,-.23474358,-8.61347784419e-06
829654566,.22162265,-.0131341994012896
829675006,-.18134144,-.0835592200277945
829838126,.31777275,.0041052543744537
830192404,.12692875,-.0148901788783458
830192404,.21752077,-.0148901788783458
830218926,-.60707158,-.0059482324341168
830388924,.73723,.0025484560864728
830796964,-.26775104,-.0763313192043876
831021284,.34221345,.0350631817158639
831218564,.8078562,.0689992882645749
831347804,.16803668,-.0102403525286654
850456402,.02447884,-.052222685225724
850544802,-.25380599,.0277973946380631
851176602,-.16639675,.0603543908930046
851387402,.15236604,.0527451894208993
851564162,-.23493868,.0172204925302616
851700762,-.032636248,.0035324016463779
851830002,-1.1656706,.0536712067085904
851830002,-.45823941,.0536712067085904
851849762,.34369719,.001820652351712
851897322,.53266037,.0589240784657754
852495762,.48545921,-.0361924023008581
852645322,.67587376,.0311596871782024
853726522,-.02683552,.0123018053350305
853726562,-.02683552,.0123018053350305
853733322,.34848434,-.0042205100848251
853733322,-.028801119,-.0042205100848251
854420162,.74591357,.0651177096724589
854447282,.73213142,-.0264244379318064
854447282,.11582323,-.0264244379318064
854549322,.56101412,-.0134473031720019
854739802,.32841563,.012075430425351
854930162,.010587274,-.0069190792056417
855113762,.38023514,-.020014045009681
855182402,-.11230786,.0495644417712878
884054604,-.47356141,-.0414349977365375
884136707,-.15400137,-.0351968818808972
884237335,1.0912701,.0248971034569129
884306023,-.28974003,-.1398472865672583
884318259,.32663196,.0004812947466508
884360608,-.55432272,-.0008271400641088
884387730,.68178213,-.0242610608343901
884410059,-.14711766,.0072866060921528
884411415,.45044988,.0236055171480026
884412775,.57122618,.0090548050345927
884414978,.6127851,.0716348298629209
884420255,.89673835,-.0186801259678158
884435342,.53933924,.0098229766769258
884439295,-.11715645,-.0252096819503851
884503458,-.73882532,-.0181240433022874
884523766,.15668687,-.0373877986680617
884550930,.4791615,.0782591437462966
884590935,.63462555,.0927456480457062
884591780,-.43405259,-.0245030463297541
884591820,-.43405259,-.0245030463297541
884625738,.88983995,.0227480879412494
884630379,.060446892,.0577251393916001
884632686,.13071202,-.0083557413986154
884632686,-.51532096,-.0083557413986154
884639378,-.79727703,.0791671209628004
884680015,.021903858,.0807094689700309
884680210,.042263806,.0058978215322534
884680250,.086625807,.0061324109098344
884707334,-.10646064,-.0693726586921297
884727768,.15964091,-.0149379026889029
884727776,.17699896,-.0398350144493543
884741332,.95955378,-.0035299218499362
884761702,-1.242847,.0115078902427664
884816206,-.01708515,-.0556903146409801
884854103,-.32980913,.0333957428665782
884856922,-.010067672,-.0206325422546121
884877342,-.27869204,-.0035780670269984
884897615,.55339342,-.0163471301866255
884945330,-.12007812,-.0590005632009258
884971055,1.2407061,.0453034936249195
884994179,.074828841,-.007483353400766
885088202,-.50252199,-.0182616552311366
885101740,.52325755,.0118404059275538
885128982,-.22104804,.0155536254933779
885135734,.27035907,.0393519484403302
885156699,.057516608,-.0059616576378006
885203742,.42827848,.0167093998454703
885217374,.10841572,-.0039416980595238
885250539,.85211867,.0559946399049725
885256655,-.46659467,-.0159894815418474
885271882,.28074923,.0468643276706552
885287259,.38162857,.0312191232749184
885299128,-.47366285,-.0266145477405123
885509804,.23596109,-.0220323741137996
885523370,-.32230812,.0053722159317107
885566739,-.52580935,-.0187468737524516
885604978,-.13438547,-.0266881341994816
885638982,-.34289843,.0154677982503985
885727368,-.66361558,.0040542960650428
885734254,-.026158774,.0012016955029821
885774964,.63720018,.0753560129774281
885788524,.12504676,-.0215716816788457
885795334,.39157936,-.0261196098441742
885808896,-.31742024,.0015534777466599
885870122,-.21231978,-.0068587966853997
885897382,.24006057,.0110471646800197
885910815,.71981823,-.0024413498458794
885965410,.1872758,.0002933038477186
885985768,.024338936,-.0095362019180403
886006202,.19556881,-.0064199274151996
886011455,.011601473,.0008133188807357
886013044,-.025173424,-.0056189561202637
886108124,-.19439152,-.0032532362057143
886108134,-.49234968,.0012792537164913
886114922,-.60385644,-.0167708386774196
886134543,-1.0712734,.0265057496851536
886161759,.18996583,.0044865680934122
886216964,.14161044,.0126548567735291
886278164,.19046918,.0716710268865773
886293671,-.62866127,-.0034891991358398
886298540,-1.1277367,.102596868435019
886332574,.31545225,.0461165085351743
886359772,.45249835,.0829494485609746
886421614,.3484574,.0075892799100091
886448260,.39765891,-.0240237797459938
886550122,.37660202,.0084943700041426
886611340,.68174011,.0117737355677911
886686176,.6511302,.0783029126474589
886692966,.25375429,.0563443385872675
886767728,1.2469155,.0244437646594527
886788250,.12299772,.0443884803792726
886808578,-.19337244,-.0421534497725476
886828974,-1.4805173,-.0077803575462811
886829014,-1.4805173,-.0077803575462811
886849364,.73346841,.0941765689061336
886903808,-.47458646,-.0167826981684998
886937768,-.44472209,.0157988304090379
887019372,.01011999,.0114906555484162
887182522,1.0372083,.0817835666367904
887182524,.49141985,-.1032700002907611
887223330,1.0471829,-.182725021816853
887264166,-1.2261373,.0694970607316023
887427330,1.3823018,.085374350926023
887604218,-1.4002866,-.0006047532311867
887617802,-.29274559,-.0096618149678816
887740208,-.76396847,.0108399976441005
887746970,.53671771,-.0049977974817655
887753740,.71712506,.0052596147508444
887767302,-2.2043343,.0408881015651792
887848892,-.24722365,.0149376110618188
888209326,.16282657,-.0438528104253796
888209416,.092850819,.0040768858851923
888393046,-.22289039,.0108994842242926
888617338,-.43807942,-.0292703566219981
888664974,.93823373,.0587837548709098
888698966,.18043932,.080093120952554
888773764,.30198723,.0078021063871335
888930170,.95709562,.0043501590962875
888957338,.27554172,-.2544786737348803
889141016,.056222547,-.0180592225457602
889249762,1.1011434,-.0069917446346194
889290612,.16689971,.0195150433450928
889379014,.054060049,-.0148234939285082
889385762,-.12091182,.0007027437126826
889426528,.75053066,.0952572999691645
889447012,-.57493114,.0314786696123132
889596580,-1.2480186,-.2670508026854768
889603450,-.058762509,.0104113395534937
889651090,.38600892,.0214841216770797
889664524,.57814181,.0404182545314586
889732532,.37262288,.0060764858468594
889773372,.3469322,.0381393803677678
889990964,-.13804011,.0085435257295343
890018168,-.84489006,-.0995764454290394
890065854,-.36649355,-.0366119044962512
890065854,.49908572,-.0366119044962512
890065894,-.31905153,-.0247905140062485
890065894,.41342771,-.0247905140062485
890133764,-.20939068,-.0087160005300697
890201764,.78528547,.064078128609927
890521406,-.018784583,.0074146535829289
890657492,.32721105,-.0322515454684943
891065334,-.16605847,.026156798899176
891133366,-.13151021,.0361628037824063
891140804,.35085663,.0909574094260423
891153724,.43216136,-.0080902074280743
891201326,-.34303352,.0037275010443569
891248972,.62135792,-.0074139462333372
891303326,.50722873,.066685536928614
891384972,.63833672,.1647546936088931
891527682,.063466139,-.0547443167209475
891609366,1.3750215,-.067403492682012
891636522,-.25826976,-.0852746429822528
891697962,-.27936801,.031482694873958
891758966,-1.4112743,-.0255686101173743
891779524,-.29629585,.1112305371825761
891813324,.55734569,-.0315144049192315
891833732,-.17726986,.0029499441261508
891833772,-.30061784,.0028006291075621
891990404,.091052838,.0227285300896897
892241724,.64665902,.0008184572427588
892248524,.075136654,.0364497674602597
899762610,-.48127833,-.0111723305672831
900462930,.12091067,-.1138647912970885
901224570,.49639788,.0603943720854224
904270970,.33538598,.0530406290441935
904658530,-.024720745,-.3715428196742714
904747170,.074641816,-.018535176867147
952017019,.35229647,.1089979017955933
952032663,.53714883,.0349603847771989
952034015,.4450438,.0787971111438562
952070735,-.10637333,.0001505168518921
952081780,-.026159165,.0136505336231486
952081780,.3313435,.0136505336231486
952102808,-1.1802485,.0390690286345162
952122532,.19511753,.0620910849425748
952156562,.47561949,.0481317748005894
952163328,.46146524,.0709534163064754
952229855,.28990784,.049515721684465
952231376,-.18126924,-.0022974980095232
952248899,.22764127,-.021785082539827
952306218,.13391207,-.02650482634543
952312964,-.62653255,-.0209402762565597
952312964,-.45678812,-.0209402762565597
952313102,-.83609009,-.0105764277399493
952333458,-.5875175,-.0001894428460345
952340286,-.32182637,-.0015987998962454
952360528,-.2737962,-.0085420617532215
952368096,-.62906522,-.0336256573268146
952394566,-.13810098,-.0238442406799878
952415042,-.24090765,.0192018214630785
952435370,-.27114439,.0407019320047807
952442140,.50012171,.0117534569916483
952442140,.73832971,.0117534569916483
952448928,.13854793,.0191067536759604
952471263,.45214459,-.0295231931119707
952518191,-.34190482,-.0024716057633553
952523772,.35938612,-.0018747555492645
952546735,.69986314,.0588692343926985
952550970,.040768325,-.0023111820384505
952551010,.040768325,-.0023111820384505
952554215,-.25940338,.0086733521004253
952599103,-.031217856,-.0330321179213633
952700534,.48186743,-.0103638100355008
952705855,-.19064511,-.0481073695565555
952795736,.23157448,.040524031369233
952890815,-.29314005,-.0361978243913938
952897782,-.17055269,-.0160884131640747
952911340,.11099663,.0078607763760503
952924980,.53971279,-.0134421413033725
952938536,-.13592064,-.0114073157946418
952971059,-.28153896,-.0299210180701234
952975827,1.1183662,.1510452423129539
953006816,-.36815381,.0263400949745618
953013370,1.6652156,-.0403317263382765
953085975,-.11975513,.0094283157151696
953146491,.32891262,.0128959091863961
953196940,1.7244235,.0265116288624084
953203738,.82181233,.10107039077265
953210578,.041265644,.0182842885460752
953224172,-.41932321,.0072995929808352
